Year,Event,Driver,Compound,CompoundEncoded,TyreLife,TrackTemp,FuelLoad,Abrasivity,LateralEnergy,DeltaToBest,LapNumber,Stint,CorrectedLapTime_Global,BestCorrectedByStint
2023,Abu Dhabi Grand Prix,10,HARD,2,7.0,32.1,34.0,3.1,3.1,0.8870000000000005,24.0,2.0,91.21000000000001,90.32300000000001
2023,Abu Dhabi Grand Prix,10,HARD,2,8.0,31.9,33.0,3.1,3.1,0.9539999999999935,25.0,2.0,91.277,90.32300000000001
2023,Abu Dhabi Grand Prix,10,HARD,2,9.0,32.0,32.0,3.1,3.1,0.7479999999999905,26.0,2.0,91.071,90.32300000000001
2023,Abu Dhabi Grand Prix,10,HARD,2,10.0,32.0,31.0,3.1,3.1,0.5399999999999778,27.0,2.0,90.86299999999999,90.32300000000001
2023,Abu Dhabi Grand Prix,10,HARD,2,11.0,32.1,30.0,3.1,3.1,0.6489999999999867,28.0,2.0,90.972,90.32300000000001
2023,Abu Dhabi Grand Prix,10,HARD,2,12.0,32.1,29.0,3.1,3.1,0.498999999999981,29.0,2.0,90.82199999999999,90.32300000000001
2023,Abu Dhabi Grand Prix,10,HARD,2,13.0,31.7,28.0,3.1,3.1,0.5789999999999793,30.0,2.0,90.90199999999999,90.32300000000001
2023,Abu Dhabi Grand Prix,10,HARD,2,14.0,31.9,27.0,3.1,3.1,0.44299999999998363,31.0,2.0,90.76599999999999,90.32300000000001
2023,Abu Dhabi Grand Prix,10,HARD,2,2.0,31.9,24.0,3.1,3.1,0.117999999999995,34.0,3.0,89.729,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,3.0,31.7,23.0,3.1,3.1,0.0,35.0,3.0,89.611,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,4.0,31.7,22.0,3.1,3.1,0.35200000000000387,36.0,3.0,89.96300000000001,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,5.0,31.4,21.0,3.1,3.1,1.0280000000000058,37.0,3.0,90.63900000000001,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,6.0,31.4,20.0,3.1,3.1,1.1329999999999956,38.0,3.0,90.744,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,8.0,31.1,18.0,3.1,3.1,0.9279999999999973,40.0,3.0,90.539,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,9.0,31.4,17.0,3.1,3.1,0.7069999999999936,41.0,3.0,90.318,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,10.0,31.3,16.0,3.1,3.1,0.333999999999989,42.0,3.0,89.945,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,11.0,31.4,15.0,3.1,3.1,0.8369999999999891,43.0,3.0,90.448,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,12.0,31.3,14.0,3.1,3.1,0.9069999999999965,44.0,3.0,90.518,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,13.0,31.2,13.0,3.1,3.1,0.6569999999999965,45.0,3.0,90.268,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,14.0,31.1,12.0,3.1,3.1,0.5989999999999895,46.0,3.0,90.21,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,15.0,31.2,11.0,3.1,3.1,0.9139999999999873,47.0,3.0,90.52499999999999,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,16.0,31.0,10.0,3.1,3.1,0.7099999999999937,48.0,3.0,90.321,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,17.0,31.1,9.0,3.1,3.1,0.7399999999999949,49.0,3.0,90.351,89.611
2023,Abu Dhabi Grand Prix,10,HARD,2,18.0,31.2,8.0,3.1,3.1,0.7879999999999967,50.0,3.0,90.399,89.611
