Year,Event,Driver,Compound,CompoundEncoded,TyreLife,TrackTemp,FuelLoad,Abrasivity,LateralEnergy,DeltaToBest,LapNumber,Stint,CorrectedLapTime_Global,BestCorrectedByStint
2024,Abu Dhabi Grand Prix,1,HARD,2,12.0,30.1,17.0,3.1,3.1,0.5270000000000152,41.0,2.0,89.20949999999999,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,13.0,30.0,16.0,3.1,3.1,0.2195000000000249,42.0,2.0,88.902,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,14.0,30.1,15.0,3.1,3.1,0.21100000000001273,43.0,2.0,88.89349999999999,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,15.0,30.1,14.0,3.1,3.1,0.640000000000029,44.0,2.0,89.3225,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,16.0,30.0,13.0,3.1,3.1,0.38983923303837287,45.0,2.0,89.07233923303835,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,17.0,29.8,12.0,3.1,3.1,0.40850000000001785,46.0,2.0,89.091,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,18.0,29.7,11.0,3.1,3.1,0.5000000000000142,47.0,2.0,89.18249999999999,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,19.0,29.7,10.0,3.1,3.1,0.10600000000002296,48.0,2.0,88.7885,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,20.0,29.6,9.0,3.1,3.1,0.15850000000003206,49.0,2.0,88.84100000000001,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,21.0,29.6,8.0,3.1,3.1,0.20950000000001978,50.0,2.0,88.892,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,22.0,29.4,7.0,3.1,3.1,0.08850000000001046,51.0,2.0,88.77099999999999,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,23.0,29.4,6.0,3.1,3.1,0.33250000000001023,52.0,2.0,89.01499999999999,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,24.0,29.4,5.0,3.1,3.1,0.36650000000003047,53.0,2.0,89.049,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,25.0,29.4,4.0,3.1,3.1,0.6715000000000373,54.0,2.0,89.35400000000001,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,26.0,29.3,3.0,3.1,3.1,0.15900000000002024,55.0,2.0,88.8415,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,27.0,29.4,2.0,3.1,3.1,0.1185000000000258,56.0,2.0,88.801,88.68249999999998
2024,Abu Dhabi Grand Prix,1,HARD,2,29.0,29.3,0.0,3.1,3.1,1.1690000000000254,58.0,2.0,89.8515,88.68249999999998
2024,Abu Dhabi Grand Prix,10,MEDIUM,1,4.0,31.8,54.0,3.1,3.1,0.0,4.0,1.0,89.71314114114115,89.71314114114115
2024,Abu Dhabi Grand Prix,10,MEDIUM,1,5.0,31.7,53.0,3.1,3.1,0.032358858858842154,5.0,1.0,89.74549999999999,89.71314114114115
2024,Abu Dhabi Grand Prix,10,MEDIUM,1,6.0,31.8,52.0,3.1,3.1,0.4508588588588367,6.0,1.0,90.16399999999999,89.71314114114115
2024,Abu Dhabi Grand Prix,10,MEDIUM,1,7.0,31.8,51.0,3.1,3.1,0.1978588588588508,7.0,1.0,89.911,89.71314114114115
2024,Abu Dhabi Grand Prix,10,MEDIUM,1,8.0,31.9,50.0,3.1,3.1,0.20135885885883908,8.0,1.0,89.91449999999999,89.71314114114115
2024,Abu Dhabi Grand Prix,10,MEDIUM,1,9.0,31.6,49.0,3.1,3.1,0.12185885885884318,9.0,1.0,89.835,89.71314114114115
2024,Abu Dhabi Grand Prix,10,MEDIUM,1,10.0,31.7,48.0,3.1,3.1,0.633358858858827,10.0,1.0,90.34649999999998,89.71314114114115
2024,Abu Dhabi Grand Prix,10,MEDIUM,1,11.0,31.2,47.0,3.1,3.1,0.6028588588588661,11.0,1.0,90.31600000000002,89.71314114114115
2024,Abu Dhabi Grand Prix,10,MEDIUM,1,12.0,31.5,46.0,3.1,3.1,0.7173588588588586,12.0,1.0,90.43050000000001,89.71314114114115
2024,Abu Dhabi Grand Prix,10,MEDIUM,1,13.0,31.6,45.0,3.1,3.1,0.7318588588588568,13.0,1.0,90.44500000000001,89.71314114114115
2024,Abu Dhabi Grand Prix,10,HARD,2,2.0,31.3,42.0,3.1,3.1,0.3430000000000035,16.0,2.0,90.25450000000001,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,3.0,31.2,41.0,3.1,3.1,0.517789156626506,17.0,2.0,90.42928915662651,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,4.0,31.3,40.0,3.1,3.1,0.5729999999999933,18.0,2.0,90.4845,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,5.0,31.3,39.0,3.1,3.1,0.033999999999991815,19.0,2.0,89.9455,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,6.0,31.3,38.0,3.1,3.1,0.04599999999999227,20.0,2.0,89.9575,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,7.0,31.2,37.0,3.1,3.1,0.22749999999999204,21.0,2.0,90.139,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,9.0,31.0,35.0,3.1,3.1,0.6765000000000043,23.0,2.0,90.58800000000001,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,11.0,30.9,33.0,3.1,3.1,0.32499999999998863,25.0,2.0,90.23649999999999,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,12.0,30.9,32.0,3.1,3.1,0.2799999999999869,26.0,2.0,90.19149999999999,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,13.0,30.8,31.0,3.1,3.1,0.9914999999999878,27.0,2.0,90.90299999999999,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,14.0,30.7,30.0,3.1,3.1,0.22499999999999432,28.0,2.0,90.1365,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,15.0,30.8,29.0,3.1,3.1,0.05349999999999966,29.0,2.0,89.965,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,18.0,30.5,26.0,3.1,3.1,0.3470000000000084,32.0,2.0,90.25850000000001,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,19.0,30.5,25.0,3.1,3.1,0.2330000000000041,33.0,2.0,90.14450000000001,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,20.0,30.4,24.0,3.1,3.1,0.1664999999999992,34.0,2.0,90.078,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,21.0,30.3,23.0,3.1,3.1,0.2539999999999907,35.0,2.0,90.1655,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,22.0,30.3,22.0,3.1,3.1,0.09199999999999875,36.0,2.0,90.0035,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,23.0,30.3,21.0,3.1,3.1,0.0,37.0,2.0,89.9115,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,24.0,30.4,20.0,3.1,3.1,0.3094999999999999,38.0,2.0,90.221,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,25.0,30.1,19.0,3.1,3.1,0.14599999999998658,39.0,2.0,90.05749999999999,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,26.0,30.2,18.0,3.1,3.1,0.21250000000000568,40.0,2.0,90.12400000000001,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,27.0,30.1,17.0,3.1,3.1,0.36299999999999955,41.0,2.0,90.2745,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,28.0,30.0,16.0,3.1,3.1,0.8755000000000024,42.0,2.0,90.787,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,29.0,30.1,15.0,3.1,3.1,0.3459999999999894,43.0,2.0,90.2575,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,30.0,30.1,14.0,3.1,3.1,0.2890000000000015,44.0,2.0,90.2005,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,31.0,30.0,13.0,3.1,3.1,1.329499999999996,45.0,2.0,91.241,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,32.0,29.8,12.0,3.1,3.1,0.5985000000000014,46.0,2.0,90.51,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,33.0,29.7,11.0,3.1,3.1,0.4899999999999807,47.0,2.0,90.40149999999998,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,34.0,29.7,10.0,3.1,3.1,0.41799999999999216,48.0,2.0,90.3295,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,35.0,29.6,9.0,3.1,3.1,0.4954999999999927,49.0,2.0,90.407,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,36.0,29.6,8.0,3.1,3.1,0.6254999999999882,50.0,2.0,90.53699999999999,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,37.0,29.4,7.0,3.1,3.1,0.6104999999999876,51.0,2.0,90.52199999999999,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,38.0,29.4,6.0,3.1,3.1,0.7064999999999912,52.0,2.0,90.618,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,39.0,29.4,5.0,3.1,3.1,0.7495000000000118,53.0,2.0,90.66100000000002,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,40.0,29.3,4.0,3.1,3.1,0.5390000000000015,54.0,2.0,90.4505,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,41.0,29.3,3.0,3.1,3.1,1.2809999999999917,55.0,2.0,91.1925,89.9115
2024,Abu Dhabi Grand Prix,10,HARD,2,42.0,29.4,2.0,3.1,3.1,0.6654999999999944,56.0,2.0,90.577,89.9115
2024,Abu Dhabi Grand Prix,14,MEDIUM,1,5.0,31.8,54.0,3.1,3.1,0.0,4.0,1.0,89.7434131736527,89.7434131736527
2024,Abu Dhabi Grand Prix,14,MEDIUM,1,6.0,31.7,53.0,3.1,3.1,0.6390749215853901,5.0,1.0,90.38248809523809,89.7434131736527
2024,Abu Dhabi Grand Prix,14,MEDIUM,1,7.0,31.8,52.0,3.1,3.1,0.40274225156723276,6.0,1.0,90.14615542521993,89.7434131736527
2024,Abu Dhabi Grand Prix,14,MEDIUM,1,8.0,31.8,51.0,3.1,3.1,0.3815719009741656,7.0,1.0,90.12498507462686,89.7434131736527
2024,Abu Dhabi Grand Prix,14,MEDIUM,1,9.0,31.9,50.0,3.1,3.1,0.6406252878857543,8.0,1.0,90.38403846153845,89.7434131736527
2024,Abu Dhabi Grand Prix,14,MEDIUM,1,10.0,31.6,49.0,3.1,3.1,0.7219341317365178,9.0,1.0,90.46534730538922,89.7434131736527
2024,Abu Dhabi Grand Prix,14,MEDIUM,1,11.0,31.7,48.0,3.1,3.1,2.184086826347283,10.0,1.0,91.92749999999998,89.7434131736527
2024,Abu Dhabi Grand Prix,14,MEDIUM,1,12.0,31.2,47.0,3.1,3.1,1.58858682634731,11.0,1.0,91.33200000000001,89.7434131736527
2024,Abu Dhabi Grand Prix,14,MEDIUM,1,13.0,31.6,46.0,3.1,3.1,2.3325868263473097,12.0,1.0,92.07600000000001,89.7434131736527
2024,Abu Dhabi Grand Prix,14,HARD,2,3.0,31.3,43.0,3.1,3.1,0.14000000000001478,15.0,2.0,90.0665,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,4.0,31.3,42.0,3.1,3.1,0.30800000000000693,16.0,2.0,90.2345,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,5.0,31.2,41.0,3.1,3.1,0.31150000000000944,17.0,2.0,90.238,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,6.0,31.3,40.0,3.1,3.1,0.0,18.0,2.0,89.92649999999999,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,7.0,31.3,39.0,3.1,3.1,0.1600000000000108,19.0,2.0,90.0865,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,8.0,31.3,38.0,3.1,3.1,0.5560000000000116,20.0,2.0,90.4825,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,9.0,31.2,37.0,3.1,3.1,0.6205000000000069,21.0,2.0,90.547,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,10.0,31.0,36.0,3.1,3.1,0.8523154761904834,22.0,2.0,90.77881547619047,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,11.0,31.0,35.0,3.1,3.1,0.38750000000001705,23.0,2.0,90.31400000000001,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,12.0,31.1,34.0,3.1,3.1,0.19200000000000728,24.0,2.0,90.1185,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,13.0,30.9,33.0,3.1,3.1,0.362000000000009,25.0,2.0,90.2885,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,14.0,30.9,32.0,3.1,3.1,0.33199999999999363,26.0,2.0,90.25849999999998,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,15.0,30.8,31.0,3.1,3.1,0.3135000000000048,27.0,2.0,90.24,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,16.0,30.7,30.0,3.1,3.1,0.28600000000000136,28.0,2.0,90.21249999999999,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,17.0,30.8,29.0,3.1,3.1,0.45750000000001023,29.0,2.0,90.384,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,19.0,30.6,27.0,3.1,3.1,0.5404999999999944,31.0,2.0,90.46699999999998,89.92649999999999
2024,Abu Dhabi Grand Prix,14,HARD,2,20.0,30.5,26.0,3.1,3.1,0.6710000000000207,32.0,2.0,90.59750000000001,89.92649999999999
